Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2014-05-13,-0.0020443331651727814,0.9176,-0.012297221136423802,0,-1000000,18241.00000000035
2014-05-14,0.0001849155171588122,0.916926,-0.01699399679881671,0,-1000000,18915.000000000302
2014-05-15,0.011723396427047231,0.9185270000000001,-0.020264394105781295,1,0,17314.000000000233
2014-05-16,0.006896064455598596,0.9194559999999999,-0.0103188294989636,-1,-1000000,17314.00000000012
2014-05-19,-0.0002521114111158195,0.92048,-0.009088558588524198,0,-1000000,16290.000000000096
2014-05-20,-0.0032672263345017625,0.919802,-0.010046937176044046,0,-1000000,16968.000000000055
2014-05-21,-0.027250789845395446,0.916725,-0.017889819887051354,0,-1000000,20045.00000000005
2014-05-22,-0.02693351825996453,0.916271,-0.012267156636334303,1,0,20499.000000000116
2014-05-23,-0.027336450538791718,0.9180209999999999,-0.01344578546799579,-1,-1000000,20499.000000000116
2014-05-26,-0.040467596298636686,0.920048,-0.016817315121315082,0,-1000000,18472.000000000004
2014-05-27,-0.033159662041357604,0.92115,-0.013819173225950247,0,-1000000,17369.999999999956
2014-05-28,-0.03146216969762142,0.921319,0.004593414291505739,0,-1000000,17200.99999999998
2014-05-29,-0.07028260374434805,0.920048,-0.005873890283977137,0,-1000000,18472.000000000004
2014-05-30,-0.0702482754043249,0.9227139999999999,-0.0037332352661909743,0,-1000000,15806.000000000058
2014-06-02,-0.07025897098227712,0.9222540000000001,-0.004645991373887304,0,-1000000,16265.99999999985
2014-06-03,-0.0865280805276595,0.9172459999999999,0.0012967776204320229,0,-1000000,21274.000000000087
2014-06-04,-0.07761001310990422,0.9160870000000001,0.0009889222192293727,1,0,22432.999999999884
2014-06-05,-0.0745001552528421,0.913993,0.004327980647215557,0,0,22432.999999999884
2014-06-06,-0.036060039068304316,0.915684,0.0032992305971271695,0,0,22432.999999999884
2014-06-09,-0.022839275656870793,0.915307,0.007714849399965019,0,0,22432.999999999884
2014-06-10,-0.024883714029045868,0.916926,0.012771589720816885,1,1000000,22432.999999999884
2014-06-11,-0.001576237674680753,0.917583,0.01757895578946962,0,1000000,23089.9999999999
2014-06-12,0.038961131731827595,0.9201159999999999,0.019945812506935178,-1,0,25622.999999999767
2014-06-13,0.07255442543517666,0.921226,0.029530772772509716,1,1000000,25622.999999999767
2014-06-16,0.06274155830866217,0.92115,0.030664216915085758,0,1000000,25546.999999999804
2014-06-17,0.0642361117410835,0.9217350000000001,0.022939010627747027,0,1000000,26131.999999999858
2014-06-18,0.05579977844250234,0.9206409999999999,0.022595775484698023,-1,0,25037.99999999965
2014-06-19,0.07612061310387137,0.9229350000000001,0.020621792920825704,1,1000000,25037.999999999538
2014-06-20,0.06330264501253985,0.9244709999999999,0.01594997990596836,0,1000000,26573.99999999941
2014-06-23,0.04918313963558176,0.93006,0.01068566626897883,-1,0,32162.999999999534
2014-06-24,0.04215741823909562,0.93194,0.006668266412615748,0,0,32162.999999999534
2014-06-25,0.026686156287293365,0.930839,-0.0011150214838181606,0,0,32162.999999999534
2014-06-26,0.04434761301423366,0.9326700000000001,-0.0003798916815001351,0,0,32162.999999999534
2014-06-27,0.04776241248948336,0.935322,0.0010095789791451613,0,0,32162.999999999534
2014-06-30,0.038873264382461775,0.9376030000000001,-0.006879891543653139,0,0,32162.999999999534
2014-07-01,0.029162877768372737,0.937119,0.002109669433402429,0,0,32162.999999999534
2014-07-02,0.021070912345393954,0.940398,0.005753106595320196,0,0,32162.999999999534
2014-07-03,0.020183923946626103,0.937506,0.006712384509830252,0,0,32162.999999999534
2014-07-04,0.008423352031342778,0.940159,5.020338968547221e-05,0,0,32162.999999999534
2014-07-07,0.003416951929770498,0.938967,-2.361254366720366e-05,0,0,32162.999999999534
2014-07-08,0.008529406397888125,0.936154,0.0004129002518625932,0,0,32162.999999999534
2014-07-09,0.018400781493164604,0.937005,0.0017154397036245005,0,0,32162.999999999534
2014-07-10,0.02294780511359982,0.9390200000000001,0.0034890713321474144,0,0,32162.999999999534
2014-07-11,0.017697236561124687,0.939117,-0.004041214495097242,0,0,32162.999999999534
2014-07-14,0.02256750540781872,0.9322010000000001,0.0027607216642351433,0,0,32162.999999999534
2014-07-15,0.02010371964095537,0.933271,0.002390058920574626,0,0,32162.999999999534
2014-07-16,-0.0035117348902414126,0.9294370000000001,0.0025379895831327253,0,0,32162.999999999534
2014-07-17,-0.008783451428455918,0.931376,-0.0009205763452540127,0,0,32162.999999999534
2014-07-18,-0.0202165404280878,0.9292469999999999,-0.009020500884829863,0,0,32162.999999999534
2014-07-21,-0.010429210550444882,0.9311590000000001,-0.012165551783500211,-1,-1000000,32162.999999999534
2014-07-22,-0.01775598961379829,0.931307,-0.01573284735737409,0,-1000000,32014.999999999607
2014-07-23,-0.020448916993112635,0.931272,-0.021525544069112723,0,-1000000,32049.999999999614
2014-07-24,-0.037629133639430906,0.931932,-0.022666232472349016,0,-1000000,31389.99999999962
2014-07-25,-0.04124332679862551,0.930752,-0.023840898038373724,0,-1000000,32569.99999999958
2014-07-28,-0.03903604209138274,0.925027,-0.023301342450128663,1,0,38294.99999999965
2014-07-29,-0.036778447995842733,0.926097,-0.019588525653017812,-1,-1000000,38294.99999999965
2014-07-30,-0.03808758958513405,0.9216340000000001,-0.019744489486527156,0,-1000000,42757.999999999534
2014-07-31,-0.03305452794382386,0.916842,-0.015047954039348754,1,0,47549.99999999965
2014-08-01,-0.02606433398733081,0.916985,-0.015395349274990653,-1,-1000000,47549.99999999965
2014-08-04,-0.020870997037051864,0.915617,-0.011935178128314752,0,-1000000,48917.99999999969
2014-08-05,-0.017037912965993957,0.916977,-0.009336697306943151,1,0,47557.99999999965
2014-08-06,-0.02572124320867107,0.912234,-0.012363286230271104,-1,-1000000,47557.99999999965
2014-08-07,-0.019374198782597433,0.9160530000000001,-0.012906862147176146,0,-1000000,43738.99999999952
2014-08-08,-0.019480081863669497,0.9148040000000001,-0.018312492334703213,0,-1000000,44987.99999999958
2014-08-11,-0.01141624178987095,0.9117430000000001,-0.00935152726175422,0,-1000000,48048.999999999556
2014-08-12,-0.013395082885294458,0.9151309999999999,-0.012780202613407314,1,0,44660.99999999977
2014-08-13,-0.016717587099952746,0.915349,-0.012537221955699195,-1,-1000000,44660.99999999977
2014-08-14,-0.006348502103212125,0.916271,-0.011198447093891244,0,-1000000,43738.99999999979
2014-08-15,-0.005225762265278893,0.916918,-0.00941891279051683,0,-1000000,43091.99999999972
2014-08-18,-0.004477788972720195,0.9180799999999999,-0.004939240872936897,0,-1000000,41929.99999999984
2014-08-19,-0.007599889400339097,0.918248,-0.007216883764622186,0,-1000000,41761.99999999978
2014-08-20,-0.008209270213989811,0.914068,-0.010622463763361506,0,-1000000,45941.999999999745
2014-08-21,-0.014484747587292193,0.911826,-0.012066271804547864,1,0,48183.99999999977
2014-08-22,-0.011449254188230697,0.913609,-0.008758611104992847,0,0,48183.99999999977
2014-08-25,-0.016061451286478904,0.911668,-0.014482186341947981,-1,-1000000,48183.99999999977
2014-08-26,-0.02004687239518413,0.9096700000000001,-0.014541903380087583,0,-1000000,50181.99999999971
2014-08-27,-0.017763213358914648,0.913242,-0.016374585757566347,1,0,46609.99999999977
2014-08-28,-0.018581074908837432,0.920175,-0.01715130132416958,-1,-1000000,46609.99999999977
2014-08-29,-0.01648278540173828,0.921234,-0.016457455094178796,0,-1000000,45550.99999999974
2014-09-01,-0.01742661149705206,0.9194469999999999,-0.0181075346169197,0,-1000000,47337.99999999983
2014-09-02,-0.009962131999030253,0.920048,-0.013257525782652414,1,0,46736.99999999977
2014-09-03,-0.019781880484414816,0.9149129999999999,-0.013947830839509068,-1,-1000000,46736.99999999977
2014-09-04,-0.018433802010284814,0.918442,-0.012495147337936526,0,-1000000,43207.99999999965
2014-09-05,-0.024927670685388825,0.9187799999999999,-0.03699086729365776,0,-1000000,42869.9999999997
2014-09-08,-0.01689856249936638,0.918653,-0.03425556859769357,0,-1000000,42996.99999999958
2014-09-09,-0.015352299323497437,0.9106639999999999,-0.03486944265389936,0,-1000000,50985.999999999716
2014-09-10,-0.01710866840733371,0.9112120000000001,-0.031293562883137276,1,0,50437.999999999534
2014-09-11,-0.02853361229204539,0.913409,-0.034236606208245646,-1,-1000000,50437.999999999534
2014-09-12,-0.020510032040478014,0.9061170000000001,-0.023891159650863206,0,-1000000,57729.9999999995
2014-09-15,-0.020145413735668367,0.901941,-0.04635131659561971,-1,-2000000,61905.99999999957
2014-09-16,-0.01564629277991001,0.90501,-0.042597727899059426,1,-1000000,58432.99999999962
2014-09-17,-0.017116120693666213,0.911328,-0.037093515532503146,1,0,49449.999999999534
2014-09-18,-0.028719319371256727,0.908381,-0.05692390332868397,-1,-1000000,49449.999999999534
2014-09-19,-0.022198664193781525,0.913918,-0.041436924910669345,0,-1000000,43912.99999999952
2014-09-22,-0.020672236368414684,0.913617,-0.05095368557931153,0,-1000000,44213.99999999952
2014-09-23,-0.017867578334931463,0.905904,-0.03917395497774074,0,-1000000,51926.99999999948
2014-09-24,-0.018901535782847496,0.903342,-0.03207198380007429,1,0,54488.999999999534
2014-09-25,-0.01918293044499533,0.902935,-0.03973954649096194,-1,-1000000,54488.999999999534
2014-09-26,-0.03376993298643332,0.900576,-0.03726850317948448,0,-1000000,56847.999999999534
2014-09-29,-0.03844867293472167,0.8957360000000001,-0.044908645392120965,1,0,61687.99999999942
2014-09-30,-0.04807578344139982,0.8960889999999999,-0.041472401029075304,-1,-1000000,61687.99999999942
2014-10-01,-0.03269523413333138,0.892395,-0.03585257641755367,0,-1000000,65381.99999999928
2014-10-02,-0.03681544391071145,0.896861,-0.03452850255013314,1,0,60915.9999999993
2014-10-03,-0.01802820082573668,0.896379,-0.0215447331279767,-1,-1000000,60915.9999999993
2014-10-06,-0.029529719630007147,0.888123,-0.04149428642968672,0,-1000000,69171.99999999935
2014-10-07,-0.02110231737969557,0.8973040000000001,-0.024754200709922927,1,0,59990.999999999185
2014-10-08,-0.018670570233815402,0.8962180000000001,-0.015116657738404227,-1,-1000000,59990.999999999185
2014-10-09,-0.01021152129688277,0.900658,-0.006946490012101914,0,-1000000,55550.999999999294
2014-10-10,-0.008562306235736348,0.8942459999999999,-0.006460556318126801,0,-1000000,61962.99999999938
2014-10-13,-0.010294647802954644,0.893855,-0.009660097899154192,1,0,62353.9999999993
2014-10-14,-0.0019676502893563614,0.892459,0.00348884213544756,0,0,62353.9999999993
2014-10-15,0.002469269467909683,0.883783,-0.00082216680823961,0,0,62353.9999999993
2014-10-16,0.017183558619799106,0.887776,0.0236690390436206,1,1000000,62353.9999999993
2014-10-17,0.014412277848467783,0.888021,0.02201320387084063,0,1000000,62598.99999999924
2014-10-20,0.014305193227015912,0.8858969999999999,0.015539801330153273,-1,0,60474.999999999185
2014-10-21,0.01926963111172171,0.885583,0.023524872518763597,1,1000000,60474.999999999185
2014-10-22,0.014242663461169204,0.890631,0.010786136057921378,0,1000000,65522.99999999913
2014-10-23,0.0019182172667884414,0.8888889999999999,0.0016222014345490805,-1,0,63780.99999999907
2014-10-24,-0.003196398847555325,0.891027,-0.004492113088638627,0,0,63780.99999999907
2014-10-27,0.0007210639078566714,0.8898379999999999,0.0019920463757033715,0,0,63780.99999999907
2014-10-28,0.004847136704743319,0.8890469999999999,0.007143621011416312,0,0,63780.99999999907
2014-10-29,0.0020705653482637363,0.895415,0.004935791230796396,0,0,63780.99999999907
2014-10-30,-0.012805269200337342,0.893575,-0.01375458130435866,-1,-1000000,63780.99999999907
2014-10-31,-0.005457418770365036,0.893336,-0.011530064729995402,0,-1000000,64019.99999999906
2014-11-03,-0.005511090219985576,0.885975,-0.02411888881780012,1,0,71380.99999999907
2014-11-04,-0.004326875844316073,0.880468,-0.020579629461839874,-1,-1000000,71380.99999999907
2014-11-05,0.007115297699312889,0.87774,-0.007932194351661192,0,-1000000,74108.99999999913
2014-11-06,-0.004169447203566674,0.877639,-0.01843954343878263,1,0,74209.99999999907
2014-11-07,-0.0036209541212639286,0.875174,-0.022108682200115706,-1,-1000000,74209.99999999907
2014-11-10,-0.004608976434577158,0.8828,-0.019056685111663963,0,-1000000,66583.99999999904
2014-11-11,-0.0016344469915359205,0.8795459999999999,-0.017018435267074934,0,-1000000,69837.99999999914
2014-11-12,0.002025740087369313,0.882301,-0.013684959109886886,0,-1000000,67082.99999999907
2014-11-13,0.005475772426026103,0.8831969999999999,-0.016010273915093808,0,-1000000,66186.99999999917
2014-11-14,0.010571739771664548,0.878657,-0.009300316383805228,0,-1000000,70726.99999999905
2014-11-17,0.009629197844800538,0.8856850000000001,-0.01242697928734912,-1,-2000000,63698.99999999891
2014-11-18,0.009571391368432143,0.8853469999999999,-0.014266357706050671,0,-2000000,64374.99999999925
2014-11-19,0.009358423302040092,0.883252,-0.007949321881858533,0,-2000000,68564.99999999895
2014-11-20,0.0038910537218320674,0.881135,-0.009289920624410352,0,-2000000,72798.99999999901
2014-11-21,0.0032777217921300364,0.884251,-0.009984671823364955,0,-2000000,66566.999999999
2014-11-24,-0.0001590476236636093,0.8904559999999999,-0.020921139701480358,0,-2000000,54156.99999999919
2014-11-25,0.0013715098712195999,0.885818,-0.014285136311349733,0,-2000000,63432.99999999903
2014-11-26,-0.004484866262001532,0.8890469999999999,-0.01391187898373285,0,-2000000,56974.99999999918
2014-11-27,-0.00018347598589832283,0.888739,-0.00911449219995163,0,-2000000,57590.99999999913
2014-11-28,0.003954939452620733,0.881912,-0.005662114257991813,0,-2000000,71244.99999999897
2014-12-01,0.005270332947387773,0.873065,-0.00485688914860497,0,-2000000,88938.99999999907
2014-12-02,0.0017655389157787103,0.883392,-0.006851362526431272,1,-1000000,65322.49999999913
2014-12-03,0.001665559233776545,0.877193,-0.008243630137981335,0,-1000000,77720.49999999904
2014-12-04,-0.006030132692886277,0.8800959999999999,-0.015636932248937873,1,0,71580.99999999907
2014-12-05,-0.0019169735872033742,0.878194,-0.009048255823928559,0,0,71580.99999999907
2014-12-08,-0.007420727955355557,0.8737440000000001,-0.016256415963853656,-1,-1000000,71580.99999999907
2014-12-09,-0.007085938353473334,0.8709969999999999,-0.009324457343389074,0,-1000000,74327.99999999923
2014-12-10,-0.0053759618603978435,0.874202,-0.004380539822439577,1,0,71122.99999999919
2014-12-11,0.008238042678734583,0.8720680000000001,0.008200473829322787,0,0,71122.99999999919
2014-12-12,0.009796064324538334,0.867431,0.0048748229663366106,0,0,71122.99999999919
2014-12-15,0.009531831221751653,0.8647379999999999,0.010932410190793586,1,1000000,71122.99999999919
2014-12-16,0.013586224946868416,0.858089,0.014612889388753384,0,1000000,64473.99999999928
2014-12-17,0.01640377985449041,0.8596969999999999,0.0214704589329412,0,1000000,66081.99999999923
2014-12-18,0.006081069941041553,0.859402,0.0004854548231382301,0,1000000,65786.99999999929
2014-12-19,0.010233095106482633,0.863334,-0.001916757735060665,0,1000000,69718.99999999933
2014-12-22,0.008759672190471957,0.8611040000000001,-0.006328775182455215,0,1000000,67488.99999999937
2014-12-23,0.007354063562948445,0.858922,-0.007369476516783443,0,1000000,65306.99999999925
2014-12-24,0.003785742183127356,0.860733,-0.013536423623505128,-1,0,67117.9999999993
2014-12-25,0.005420885686231896,0.8605780000000001,-0.009325843579241795,0,0,67117.9999999993
2014-12-26,0.005369196543424136,0.860733,-0.007798298117880619,0,0,67117.9999999993
2014-12-29,0.007271656819945177,0.859764,-0.008121331822756078,0,0,67117.9999999993
2014-12-30,0.010919586095210735,0.8590110000000001,-0.00731607181905003,0,0,67117.9999999993
2014-12-31,0.012746985881509389,0.861712,-0.004364208399884531,0,0,67117.9999999993
2015-01-01,0.008634463208699827,0.860985,-0.00854158382450654,0,0,67117.9999999993
2015-01-02,0.0067245902001240995,0.86103,-0.008867339086859532,0,0,67117.9999999993
2015-01-05,0.004731118173665777,0.8479610000000001,-0.015094407270797002,-1,-1000000,67117.9999999993
2015-01-06,0.004559445078311436,0.850557,-0.014874094989709328,0,-1000000,64521.99999999937
2015-01-07,0.013892784642285941,0.844809,-0.011934837656193825,0,-1000000,70269.99999999935
2015-01-08,0.014197053372240066,0.846131,-0.014331556424710118,1,0,68947.99999999942
2015-01-09,0.018636989458028604,0.8454940000000001,-0.013133278981068513,-1,-1000000,68947.99999999942
2015-01-12,0.022496836791983915,0.8442879999999999,1.732685099425965e-06,0,-1000000,70153.99999999956
2015-01-13,0.020198856605198944,0.835562,0.0035636878246888596,1,0,78879.99999999953
2015-01-14,0.015749547365880297,0.8365049999999999,0.0019679299574328927,0,0,78879.99999999953
2015-01-15,0.010041604253489931,0.8370299999999999,0.002327071362876627,0,0,78879.99999999953
2015-01-16,0.025744621256479992,0.83626,0.04329479885690252,1,1000000,78879.99999999953
2015-01-19,0.018963434367117844,0.8354010000000001,0.03006334746326864,0,1000000,78020.99999999959
2015-01-20,0.011639578776799267,0.83647,0.018911074859951398,0,1000000,79089.99999999958
2015-01-21,0.005610423326765243,0.8255520000000001,-0.014190632058939171,-1,0,68171.99999999965
2015-01-22,0.00842294568136967,0.8101229999999999,-0.001637275495391663,0,0,68171.99999999965
2015-01-23,0.000287367613707179,0.807611,-0.01332507168635153,-1,-1000000,68171.99999999965
2015-01-26,-0.007623498489862844,0.802761,-0.016506719378648955,0,-1000000,73021.99999999967
2015-01-27,-0.0038286900397190085,0.801327,-0.0053531226760019,1,0,74455.99999999965
2015-01-28,-0.006701819616842165,0.8068420000000001,-0.0028102128547707263,0,0,74455.99999999965
2015-01-29,-0.015575259145623813,0.7985939999999999,-0.004464768050149422,0,0,74455.99999999965
2015-01-30,-0.014426051160374515,0.792896,0.000229276146371638,0,0,74455.99999999965
2015-02-02,-0.012125758392801063,0.78814,0.0015552203081219747,0,0,74455.99999999965
2015-02-03,-0.012716020265028716,0.794723,-0.0015363548637491984,0,0,74455.99999999965
2015-02-04,-0.017158643172253706,0.803794,-0.004033096741617368,0,0,74455.99999999965
2015-02-05,-0.004217452713941465,0.7951020000000001,0.0020102889798143168,0,0,74455.99999999965
2015-02-06,-0.006613251304100516,0.804182,0.004553062973320601,0,0,74455.99999999965
2015-02-09,-0.007741274317337229,0.798913,0.003494697173176818,0,0,74455.99999999965
2015-02-10,-0.0031524719818398425,0.801674,0.0032684469931500977,0,0,74455.99999999965
2015-02-11,0.006047853189998953,0.79466,0.013486322215222914,1,1000000,74455.99999999965
2015-02-12,0.0024244542871192445,0.7925810000000001,0.013272828580432468,0,1000000,72376.99999999971
2015-02-13,0.004016361482628034,0.799412,0.013197212568388147,0,1000000,79207.99999999962
2015-02-16,0.006924807134122547,0.802942,0.00995206381799412,-1,0,82737.99999999965
2015-02-17,0.008956661675949556,0.801629,0.006715799701105656,0,0,82737.99999999965
2015-02-18,0.010172625518661271,0.80705,0.008190076725131248,0,0,82737.99999999965
2015-02-19,0.015512199570196068,0.80289,0.013786906259343453,1,1000000,82737.99999999965
2015-02-20,0.013220182876648378,0.800621,0.013384208338734301,0,1000000,80468.99999999968
2015-02-23,0.016263712518519845,0.7979,0.014591461785769961,0,1000000,77747.99999999971
2015-02-24,0.018000038449394223,0.795355,0.015564323435062559,0,1000000,75202.9999999997
